date,title,abstract
2017-12-12,PepsiCo makes biggest public pre-order of Tesla Semis: 100 trucks,"SEATTLE, Dec 12 PepsiCo Inc has reserved 100 of Tesla Inc's new electric Semi trucks, the largest-known order of the big rig, as the maker of Mountain Dew soda and Doritos chips seeks to reduce fuel costs and fleet emissions, a company executive said on Tuesday."
2017-12-13,"UPDATE 2-Toyota, Panasonic consider joint development of EV batteries","* Panasonic already makes batteries for Toyota hybrids (Adds comments from Toyota and Panasonic presidents, details on battery development plans)"
2017-12-15,CORRECTED-Tesla largely responsible for slide in U.S. home solar sales,"Dec 15 After years of double-digit growth, home solar installations in the United States are poised to fall for the first time this year, according to a report released on Thursday by GTM Research."
2017-12-27,Tesla's Model 3 deliveries point to slower ramp up: KeyBanc,"Tesla Inc  is likely to deliver about 5,000 Model 3s in the fourth quarter, KeyBanc Capital Markets analysts said on Wednesday, far below the brokerage's estimate of 15,000."
2017-12-27,Tesla's Model 3 deliveries point to slower ramp up - brokerage,"Dec 27 Tesla Inc is likely to deliver about 5,000 Model 3s in the fourth quarter, KeyBanc Capital Markets analysts said on Wednesday, far below the brokerage's estimate of 15,000."
2018-01-03,"Tesla delivers 1,550 Model 3s in fourth quarter","Jan 3 Tesla Inc delivered 1,550 of its new Model 3 electric cars in the fourth quarter, missing Wall Street expectations as it tries to overcome production issues that have hampered the roll out of its most affordable sedan."
2018-01-03,Norway powers ahead (electrically): over half new car sales now electric or hybrid,"OSLO Sales of electric and hybrid cars rose above half of new registrations in Norway in 2017, a record aided by generous subsidies that extended the country's lead in shifting from fossil-fuel engines, data showed on Wednesday."
2018-01-03,UPDATE 1-Norway powers ahead (electrically): over half new car sales now electric or hybrid,"* Big subsidies have aided shift from fossil fuel cars (Adds BMW comment, details, background)"
2018-01-03,More than half of new Norway car sales now electric or hybrid,"OSLO, Jan 3 Sales of electric and hybrid cars exceeded half of new registrations in Norway in 2017, a record aided by generous subsidies that extended the Nordic nation's lead in a shift from fossil-fuel engines, data showed on Wednesday."
2018-01-03,Breakingviews - Ant's U.S. march may require China-like steps,"HONG KONG (Reuters Breakingviews) - To sustain its march on the United States, Ant Financial may have to take some China-like steps. Jack Ma's digital-payments business must rethink its global strategy after U.S. authorities torpedoed a plan to buy MoneyGram International. Even a newly touted alliance between the two companies is at risk."
2018-01-04,"UPDATE 3-Tesla Model 3 delay raises cashflow risks, but analysts upbeat","Jan 4 Tesla Inc shares recouped some of their losses on Thursday after falling as much as 3.6 percent, a day after it pushed back a production target for its much-anticipated Model 3 sedan yet again."
2018-01-04,"Tesla pushes back Model 3 production target again, despite progress","SAN FRANCISCO Tesla Inc  delayed a production target for its new  Model 3 sedan for the second time on Wednesday, disappointing investors even as it claimed ""major progress"" overcoming manufacturing challenges that have hampered the vehicle's rollout. | Video"
2018-01-09,RPT-INSIGHT-GM races to build a formula for profitable electric cars,"DETROIT, Jan 9 General Motors Co Chief Executive Mary Barra has made a bold promise to investors that the Detroit automaker will make money selling electric cars by 2021."
2018-01-09,INSIGHT-GM races to build a formula for profitable electric cars,"DETROIT, Jan 9 General Motors Co Chief Executive Mary Barra has made a bold promise to investors that the Detroit automaker will make money selling electric cars by 2021."
2018-01-11,"UPDATE 5-Nvidia updates software, says graphic chips not hit by flaws","Jan 10 Nvidia Corp is updating the software for its graphics processors in response to the Spectre security threat, but its chief executive said on Wednesday its chips were not subject to the same risks as those from Intel and other companies."
2018-01-16,Global carmakers to invest at least $90 billion in electric vehicles,"DETROIT Ford Motor Co's plan to double its electrified vehicle spending is part of an investment tsunami in batteries and electric cars by global automakers that now totals $90 billion and is still growing, a Reuters analysis shows. | Video"
2018-01-18,"Lexus, Infiniti luxury car brands test ways to fight Tesla, German rivals","DETROIT, Jan 18 Japanese luxury auto brands Lexus and Infiniti are using the Detroit auto show to test new ways to regain momentum against Germany's prestige automakers and Silicon Valley's Tesla Inc."
2018-01-23,"UPDATE 1-U.S. investigators to probe crash between Tesla vehicle, fire truck","WASHINGTON, Jan 23 The U.S. National Transportation Safety Board (NTSB) said on Tuesday it was sending two investigators to examine the crash of a Tesla Inc vehicle apparently traveling in semi-autonomous mode and a fire truck in California."
2018-01-23,Fine print in Trump solar tariff holds some good news for Tesla,"LOS ANGELES, Jan 23 Electric vehicle maker and solar installer Tesla Inc. said on Tuesday that it does not expect President Donald Trump's solar tariff to have much impact on its high-tech solar manufacturing ambitions, thanks to a clause exempting a vast amount of solar panel components from the levies."
2018-01-23,Tesla sets massive stock awards for Musk based on boosting market value,BANGALORE/SAN FRANCISCO Silicon Valley billionaire Elon Musk could earn as much as $55.8 billion in Tesla Inc stock and own more than a quarter of the electric car company in the next decade if he hits all targets of a bold new pay plan. | Video
2018-01-23,UPDATE 5-Tesla sets massive stock awards for Musk based on boosting market value,"* CEO to receive no guaranteed compensation of any kind (Adds Breakingviews link, updates share price)"
2018-01-23,RPT-U.S. product lets investors triple bet on popular tech stocks,Jan 22 Investors are getting a high-octane way to bet on or against the stock market's technology leaders.
2018-01-23,BRIEF-Tesla Announces New Long-Term Performance Award For Elon Musk,* TESLA ANNOUNCES NEW LONG-TERM PERFORMANCE AWARD FOR ELON MUSK
2018-01-23,BRIEF-Tesla To Announce CEO Elon Musk's New Compensation Plan - NYT,* TESLA INC IS PLANNING TO ANNOUNCE ON TUESDAY CEO MUSK'S NEW COMPENSATION PLAN - NYT
2018-01-23,U.S. product lets investors triple bet on popular tech stocks,Jan 22 Investors are getting a high-octane way to bet on or against the stock market's technology leaders.
2018-01-24,UPDATE 3-U.S. auto regulator probing Tesla 'Autopilot' crash,"WASHINGTON, Jan 24 The U.S. National Highway Traffic Safety Administration (NHTSA) said on Thursday it was sending investigators to examine the crash of a Tesla Inc vehicle, apparently traveling in semi-autonomous mode, and a fire truck in California."
2018-01-24,Fine print in Trump solar tariff holds some good news for Tesla, (This version of the Jan. 23 story was corrected to remove incorrect reference to First Solar benefiting from solar cell exemption)
2018-01-24,CORRECTED-UPDATE 1-Fine print in Trump solar tariff holds some good news for Tesla,"LOS ANGELES, Jan 23 Electric vehicle maker and solar installer Tesla Inc said on Tuesday that it does not expect President Donald Trump's solar tariff to have much impact on its high-tech solar manufacturing ambitions, thanks to a clause exempting a vast amount of solar panel components from the levies."
2018-01-24,U.S. auto regulator probes Tesla ‘Autopilot’ crash -source,"WASHINGTON, Jan 24 The U.S. National Highway Traffic Safety Administration is sending investigators to examine the crash of a Tesla Inc vehicle apparently traveling in semi-autonomous mode and a fire truck in California, a person briefed on the matter said on Wednesday."
2018-01-25,Tesla denies further Model 3 production issues,"Jan 25 Tesla Inc is on track to achieve its production targets for the Model 3, the electric car-maker said on Thursday, squashing a report of further delays and quality issues for its latest and most-affordable sedan."
2018-01-25,BRIEF-Tesla Says On Track With Previous Projections For Achieving Increased Model 3 Production- Techcrunch,"* TESLA SAYS ON TRACK WITH PREVIOUS PROJECTIONS FOR ACHIEVING INCREASED MODEL 3 PRODUCTION RATES PROVIDED EARLIER THIS MONTH- TECHCRUNCH, CITING STATEMENT"
2018-01-25,BRIEF-Tesla Employees Say To Expect More Model 3 Delays- CNBC,"* TESLA EMPLOYEES SAY TO EXPECT MORE MODEL 3 DELAYS, CITING INEXPERIENCED WORKERS, MANUAL ASSEMBLY OF BATTERIES- CNBC Source http://cnb.cx/2BsclUB"
2018-01-25,UPDATE 1-VW's Scania backs Northvolt's $5 bln Swedish battery plant,"* Scania signs deal to buy future Northvolt truck batteries (Adds Northvolt and Scania CEO's comments, background)"
2018-01-29,Chile open to increasing SQM lithium quota to satisfy Tesla -Corfo,"SANTIAGO, Jan 29 Chile is open to negotiating an additional quota of lithium for local miner SQM to meet potential additional demand from U.S. electric car-maker Tesla, Eduardo Bitran, head of Chilean development agency Corfo, told Reuters on Monday."
2018-02-01,Tesla's Musk sells $10 million in flamethrowers in 4 days,"Feb 1 A handful of tweets and four days later, Silicon Valley billionaire Elon Musk has closed orders for his latest novelty product, after selling 20,000 flamethrowers at $500 a piece."
2018-02-01,Motor racing-New Tesla-based electric series gets FIA approval,"LONDON, Feb 1 A new Tesla-based Electric Production Car Series has been officially sanctioned by Formula One's governing body, the International Automobile Federation (FIA), organisers said on Thursday."
2018-02-02,Morning Briefing: Texas shale tests North Sea crude,"Good morning. From a shale shake down to bitcoin bitterness and a Super Bowl snack-fight, here are the headlines of the day."
2018-02-05,February the real test for Australia's shaky power supply,"MELBOURNE, Feb 5 Australia's strained power supply grid has largely withstood soaring temperatures this summer, but a year after the nation's biggest city, Sydney, was hit by blackouts, the real test comes this month."
2018-02-06,Global stocks sell-off sends FTSE 100 to 13-month low,"LONDON, Feb 6 Britain's major share index sank to a 13-month low on Tuesday as a violent global sell-off in stock markets and spike in volatility shook investors."
2018-02-07,BRIEF-Tesla Reports Q4 Non-Gaap Net Loss Per Share Of $3.04,* QUARTERLY GAAP NET LOSS PER SHARE ATTRIBUTABLE TO COMMON STOCKHOLDERS $4.01
2018-02-07,"Tesla sticks with Model 3 production target, posts worst ever quarterly loss","Feb 7 Tesla Inc said on Wednesday it was sticking with Chief Executive Elon Musk's revised production targets for its Model 3, the electric sedan on which the company's future rests, despite posting its worst-ever quarterly loss."
2018-02-07,UPDATE 1-Financials help FTSE 100 off 10-month lows,"* Energy, financials lift index (Recasts, adds detail, quotes and graphic, updates prices at close)"
2018-02-07,Tesla Inc expected to post a loss of $3.12 a share: summary,- Tesla Inc   is expected to show a rise in quarterly revenue when it reports results.
2018-02-07,Tesla Inc expected to post a loss of $3.12 a share - summary,"Feb 7 (Reuters) - * Tesla Inc  is expected to show a rise in quarterly revenue when it reports results. * The Palo Alto, California-based company is expected to report a 43.6 percent increase in revenue to $3.28 billion from $2.28 billion a year ago, according to the mean estimate of 18 analysts, according to Thomson Reuters data. * The analyst mean estimate for Tesla Inc is for a loss of $3.12 per share. For the same quarter last year, the company reported a loss of 69 cents per share. * The cu"
2018-02-07,What were the chances? U.S. stock selloff sinks Probabilities Fund among others,NEW YORK The Probabilities Fund was supposed to take some of the risk out of the stock market.
2018-02-07,"U.S. solar industry lost nearly 10,000 jobs in 2017","Feb 7 The U.S. solar industry lost nearly 10,000 jobs last year, led by steep losses in mature markets like California and Massachusetts where installation growth has slowed, according to a new report published on Wednesday."
2018-02-07,FTSE posts only modest gains after Wall Street's come-back,"LONDON, Feb 7 Britain's major share index posted modest gains but remained at 10-month lows on Wednesday after Wall Street recovered overnight from a brutal global sell-off."
2018-02-08,BRIEF-Tesla Inc Says CFO Deepak Ahuja's FY 2017 Total Compensation Was $15.5 Mln - SEC Filing,* TESLA INC SAYS CFO DEEPAK AHUJA'S FY 2017 TOTAL COMPENSATION WAS $15.5 MILLION - SEC FILING Source: (http://bit.ly/2nNReI0) Further company coverage:
2018-02-08,"UPDATE 6-Tesla sticks by Model 3 target, warns spending could rise in 2018","SAN FRANCISCO, Feb 7 Tesla Inc said on Wednesday it was sticking with Chief Executive Elon Musk's revised production targets for its Model 3 sedan, cheering investors who have put up with two delays, but the electric automaker's plans to raise spending this year underscored its growing need for cash."
2018-02-08,Lyft hires Tesla executive Jon McNeill as COO,"Lyft announced on Wednesday that Jon McNeill, former president of global sales and service at Tesla, joined the ride-hailing company as chief operating officer."
2018-02-08,Lyft hires Tesla executive Jon McNeill as COO,"Feb 7 Lyft announced on Wednesday that Jon McNeill, former president of global sales and service at Tesla , joined the ride-hailing company as chief operating officer."
2018-03-08,UPDATE 1-Tesla's $2.6 bln stock award for Musk is too high -ISS,"March 8 Proxy advisory firm Institutional Shareholder Services on Thursday recommended Tesla Inc stockholders reject a multi-billion-dollar, 10-year pay package for Chief Executive Elon Musk, saying the ""unprecedented"" award was too rich."
2018-03-08,Tesla accounting chief Eric Branderiz steps down,"Tesla Inc's Chief Accounting Officer Eric Branderiz has left the company for personal reasons, the electric car maker said in a regulatory filing on Thursday."
2018-03-08,Tesla accounting chief Eric Branderiz steps down,"March 8 Tesla Inc's Chief Accounting Officer Eric Branderiz has left the company for personal reasons, the electric car maker said in a regulatory filing on Thursday."
2018-03-08,REFILE-Proxy firm ISS joins Glass Lewis to oppose Tesla's stock award to Musk,March 8 Proxy advisory firm Institutional Shareholder Services said on Thursday Tesla Inc shareholders should vote against a proposal for a $2.6 billion performance-based stock option grant for Chief Executive Officer Elon Musk.
2018-03-08,Tesla chief executive asks Trump for 'fair outcome' on China trade,"WASHINGTON, March 8 Tesla Inc Chief Executive Elon Musk took to Twitter on Thursday to call on U.S. President Donald Trump to challenge Chinese auto trade rules."
2018-03-08,BRIEF-ISS Recommends Voting Against Tesla's Proposal To Approve Stock Option Grant To Musk,"* SAYS VOTE ""AGAINST"" TESLA'S PROPOSAL TO APPROVE STOCK OPTION GRANT TO ELON MUSK IS WARRANTED‍​ Further company coverage:"
2018-03-13,"Apple, Google see reputation of corporate brands tumble in survey","Apple Inc  and Alphabet Inc's Google  corporate brands dropped in an annual survey while Amazon.com Inc  maintained the top spot for the third consecutive year, and electric carmaker Telsa Inc  rocketed higher after sending a red Roadster into space."
2018-03-13,"Apple, Google see reputation of corporate brands tumble in survey","March 13 Apple Inc and Alphabet Inc's Google corporate brands dropped in an annual survey while Amazon.com Inc maintained the top spot for the third consecutive year, and electric carmaker Telsa Inc rocketed higher after sending a red Roadster into space."
2018-03-13,BRIEF-Tesla Says Board Recommends A Vote “For” The CEO Performance Award,* TESLA SAYS BOARD RECOMMENDS A VOTE “FOR” THE CEO PERFORMANCE AWARD - SEC FILING Source text: (http://bit.ly/2Fwvco9) Further company coverage:
2018-03-14,Democrats cite Tesla probe in raising self-driving car bill concerns,"WASHINGTON, March 14 Five Democratic U.S. senators on Wednesday urged changes to a stalled landmark bill aimed at speeding the deployment and testing of self-driving cars."
2018-03-14,"Tesla says Model S, Model X production efficiency much improved","Tesla Inc said the number of labor hours needed to produce its Model S and Model X cars have decreased considerably, following the latest report of quality problems that could prevent the carmaker from hitting its production targets."
2018-03-14,"Tesla says Model S, Model X production efficiency much improved","March 14 Tesla Inc said the number of labor hours needed to produce its Model S and Model X cars have decreased considerably, following the latest report of quality problems that could prevent the carmaker from hitting its production targets."
2018-03-20,Elon Musk in talks with Israeli AI vision firm Cortica -report,"TEL AVIV, March 20 Silicon Valley billionaire Elon Musk was in Israel to discuss a collaboration between electric car company Tesla Inc and Tel Aviv-based artificial intelligence firm Cortica, the Globes financial news website said on Tuesday."
2018-03-20,"RPT-Battery makers descend on Australia, Canada cobalt developers",MELBOURNE/VANCOUVER March 19 Nervous Asian battery makers are turning to early-stage cobalt projects in Australia and Canada to lock in supplies of the critical battery ingredient ahead of expected shortages as demand for electric vehicles revs up.
2018-03-21,BRIEF-Tesla Says 96.8 Mln Votes Were Cast In Favor Of CEO Elon Musk's Compensation Plan,* TESLA SAYS 96.8 MILLION VOTES WERE CAST IN FAVOR OF CEO ELON MUSK'S COMPENSATION PLAN - SEC FILING
2018-03-21,BRIEF-Tesla Shareholders Approve Musk Compensation Plan - CNBC ‍​,* TESLA SHAREHOLDERS APPROVE MUSK COMP PLAN - CNBC ‍​ Source text : http://cnb.cx/2GOM72J Further company coverage:
2018-03-21,Pension fund CalSTRS opposes Tesla's compensation package for Musk,March 21 U.S. public pension fund CalSTRS said on Wednesday it is opposed to Tesla Inc's recommendation to support Chief Executive Elon Musk's compensation arrangement at the electric car maker's shareholder meeting.
2018-03-22,Tesla shareholders approve CEO Musk's $2.6 billion compensation plan,"SAN FRANCISCO/BOSTON Shareholders of electric car company Tesla Inc approved a compensation package potentially worth $2.6 billion for Chief Executive Officer Elon Musk on Wednesday, though by a lower margin than U.S. CEOs typically receive on pay votes."
2018-03-22,UPDATE 1-World's top wealth fund says opposed Musk's $2.6 bln pay deal,"OSLO, March 22 The world's largest sovereign wealth fund opposed Elon Musk's potential $2.6 billion payout from electric carmaker Tesla, the fund said on Thursday."
2018-03-22,Norway's wealth fund opposed Tesla chief's stock option plan,"OSLO, March 22 Norway's $1 trillion sovereign wealth fund, the world's largest, opposed Tesla Inc Chief Executive Elon Musk's compensation package in Wednesday's shareholder vote, the fund said on its website."
2018-03-27,"US STOCKS-Wall Street closes sharply lower, tech leads late selloff","* Dow down 1.43 pct, S&P; 500 down 1.73 pct, Nasdaq down 2.93 pct (Updates to market close)"
2018-03-27,"US STOCKS-Wall Street falters, dragged down by tech","* Dow up 0.13 pct, S&P; down 0.34 pct, Nasdaq off 1.42 pct (Updates to late afternoon, changes byline)"
2018-03-27,Nvidia using cloud to simulate self-driving vehicles covering billions of miles,"SAN JOSE, Calif., March 27 Nvidia Corp unveiled on Tuesday a simulator that leverages cloud computing power to test autonomous vehicles, the latest move involving driverless cars that has helped more than double the chipmaker's stock in the past 12 months."
2018-03-27,Aluminum wrestles with steel over electric vehicle market,"LONDON When electric carmaker Tesla Inc. launched its first mass market model last summer, it sent a shockwave through the aluminum industry by largely shifting to steel and away from the lighter weight metal it had used in its first two luxury models."
2018-03-28,"UPDATE 2-Tesla shares dive again, stung by fatal crash, credit downgrade","NEW YORK, March 28 Tesla Inc shares fell sharply again on Wednesday, reeling from a credit downgrade of the electric car maker by Moody's Investors Service, federal probes of a fatal crash and concerns about Model 3 production."
2018-03-28,Tesla shareholder lawsuit against SolarCity deal set to proceed,"March 28 A class action lawsuit by Tesla Inc shareholders against the electric car maker's chief executive, Elon Musk, and the company's board over the SolarCity deal was set to proceed after a Delaware judge refused to dismiss it."
2018-03-28,Extreme bearish options on Tesla making money as stock dives,NEW YORK The sharp slump in Tesla Inc's shares this month could unlock massive gains on equity option bets investors placed over the last several months that pay when the electric car maker's stock slides.
2018-03-28,"U.S. opens probe into fatal Tesla crash, fire in California","A fatal crash and vehicle fire of a Tesla Inc Model X near Mountain View, California, last week has prompted a federal field investigation, the U.S. National Transportation Safety Board said on Tuesday, sparking a big selloff in Tesla stock. | Video"
2018-03-28,"CORRECTED-US STOCKS-Wall St wavers after strong rally, tech stocks struggle (March 27)","March 27 The S&P; 500 and the Dow rose on Tuesday, led by gains in industrial and consumer staple shares, while weakness in technology stocks dragged down the Nasdaq."
2018-03-28,Tesla shares fall sharply for second straight day,"NEW YORK, March 28 Tesla Inc shares fell more than 9 percent on Wednesday following a downgrade by Moody's Investors Service, a probe by the National Transportation Safety Board of a recent fatal crash and concerns about Model 3 production."
2018-03-28,"UPDATE 6-U.S. opens probe into fatal Tesla crash, fire in California","March 27 A fatal crash and vehicle fire of a Tesla Inc Model X near Mountain View, California, last week has prompted a federal field investigation, the U.S. National Transportation Safety Board said on Tuesday, sparking a big selloff in Tesla stock."
2018-03-29,Tesla shares recover as company pushes to hit Model 3 target,"SAN FRANCISCO, March 29 Tesla Inc shares rose on Thursday ahead of the expected release next week of the company's quarterly auto production data, while a senior executive urged workers at the automaker to hit a weekly production target of 2,500 Model 3 sedans by the end of March."
2018-03-29,Elon Musk runs Tesla – and that means shareholders can sue,"Everyone knows Tesla is run by Elon Musk, the visionary CEO who is synonymous with his company. Tesla has acknowledged as much in public filings that described the company as “highly dependent on the services of Elon Musk.” Musk himself called Tesla “my company” in a 2016 conference call with analysts, and he’s claimed publicly that if he had not taken on the CEO job, the company would not have survived. Tesla’s board is stacked with Musk allies, including his brother and two close f"
2018-03-29,Tesla shareholder lawsuit against SolarCity deal set to proceed,"A class action lawsuit by Tesla Inc shareholders against the electric car maker's chief executive, Elon Musk, and the company's board over the SolarCity deal was set to proceed after a Delaware judge refused to dismiss it."
2018-03-29,UPDATE 1-Tesla shareholder lawsuit against SolarCity deal set to proceed,"March 29 A class action lawsuit by Tesla Inc shareholders against the electric car maker's chief executive, Elon Musk, and the company's board over the SolarCity deal was set to proceed after a Delaware judge refused to dismiss it."
2018-03-29,"Tesla returned to German subsidies list, ending row",FRANKFURT/BERLIN Tesla  buyers in Germany can apply for subsidies again because a government agency has ended its dispute with the U.S. carmaker over whether its Model S was too expensive to qualify for the incentives scheme.
2018-03-29,"Tesla returned to German subsidies list, ending row","FRANKFURT, March 29 A German government agency has agreed to offer car buyers subsidies for Tesla vehicles again, ending a dispute with the U.S. company over whether the Model S was too expensive to qualify for the scheme."
2018-04-01,U.S. safety agency criticizes Tesla crash data release,"WASHINGTON, April 1 The U.S. National Transportation Safety Board said on Sunday it was ""unhappy"" that electric car maker Tesla Inc made public information about the crash of its Model X vehicle on Autopilot that killed the driver last month."
2018-04-02,UPDATE 6-Tesla shares fall on worries about Model 3 production rate,"April 2 Tesla Inc shares slumped 5 percent on Monday as investors awaited production numbers for the closely watched Model 3, a cheaper vehicle that analysts see as crucial to the luxury electric automaker's long-term profitability."
2018-04-02,"BRIEF-Tesla Spokesperson Says Model 3 Production Is ""Highest Priority"", So Elon Musk Is Focusing Time There While Doug Field Focuses On Vehicle Engineering","* TESLA SPOKESPERSON - MODEL 3 PRODUCTION IS ""HIGHEST PRIORITY"", SO ELON MUSK IS FOCUSING TIME THERE WHILE DOUG FIELD FOCUSES ON VEHICLE ENGINEERING Further company coverage:"
2018-04-02,"Tesla making 2,000 Model 3s per week: report","Tesla Inc  will fall short of its 2,500 per week target for production of the crucial Model 3 sedan when it reports its numbers this week, according to a report by tech website Jalopnik, citing an email from Chief Executive Officer Elon Musk to employees."
2018-04-02,"Tesla making 2,000 Model 3s per week -report","April 2 Tesla Inc will fall short of its 2,500 per week target for production of the crucial Model 3 sedan when it reports its numbers this week, according to a report by tech website Jalopnik, citing an email from Chief Executive Officer Elon Musk to employees."
2018-04-02,"BRIEF-Tesla making 2,000 Model 3s per week, missing Q1 target - Jalopnik","* TESLA MAKING 2,000 MODEL 3S PER WEEK, MUSK SAYS, MISSING TARGET FOR FIRST QUARTER - JALOPNIK, CITING MUSK'S EMAIL TO EMPLOYEES Source text - http://bit.ly/2pZnCaV Further company coverage:"
2018-04-02,US STOCKS-Tech stocks drag Nasdaq into losses for the year,"* Humana up after report Walmart discussing tie-up, acquisition"
2018-04-02,"US STOCKS-Wall Street dragged down by Amazon, tech weakness","* Humana up after report Walmart discussing tie-up, acquisition"
2018-04-03,Investors raise bets against Tesla shares - S3 Partners,"NEW YORK Investors raised their bets against Tesla Inc shares by 10 percent since mid-March on the view that the market was too optimistic on the electric car maker's prospects, financial analytics firm S3 Partners said on Tuesday."
2018-04-03,UPDATE 3-Investors raise bets against Tesla shares -S3 Partners,"NEW YORK, April 3 Investors raised their bets against Tesla Inc shares by 10 percent since mid-March on the view that the market was too optimistic on the electric car maker's prospects, financial analytics firm S3 Partners said on Tuesday."
2018-04-03,UPDATE 3-Tesla says no need for capital raise as Model 3 output rises,* No need for new cash outside of standing facilities this year
2018-04-03,CORRECTED-UPDATE 2-Tesla says no need for capital raise as Model 3 output rises,* No need for new cash outside of standing facilities this year
2018-04-03,"BRIEF-Tesla Says Q1 Production Totaled 34,494 Vehicles, A 40 Pct Increase From Q4","* TESLA SAYS Q1 PRODUCTION TOTALED 34,494 VEHICLES, A 40% INCREASE FROM Q4"
2018-04-09,"UPDATE 1-Tesla to recall 8,898 vehicles in China from June 28 -China quality watchdog","BEIJING, April 9 China's quality watchdog said on Monday that Tesla Inc will recall a total of 8,898 Model S vehicles in the country starting on June 28, as part of a broader, global recall announced last month."
2018-04-09,"Tesla to recall 8,898 vehicles in China from June 28 - China quality watchdog","BEIJING, April 9 China's quality watchdog said on Monday that Tesla Inc will recall a total of 8,898 Model S vehicles in the country from June 28."
2018-04-10,CORRECTED-BP teams up with Tesla to venture into battery storage for windfarm,"LONDON, April 10 BP has teamed up with Tesla to build its first battery storage project at one of its U.S. windfarms as part of a strategy to expand its renewable energy business, the energy group said on Tuesday."
2018-04-11,BRIEF-Tesla Comments On Family Of Tesla Crash Driver Hiring Law Firm,"* TESLA SAYS ACCORDING TO FAMILY, WALTER HUANG WAS WELL AWARE THAT ""AUTOPILOT WAS NOT PERFECT"""
2018-04-11,Family of driver killed in Tesla car crash hires law firm,April 11 The family of a driver killed in a Tesla car crash has hired law firm Minami Tamaki LLP to explore legal options.
2018-04-12,"UPDATE 4-Tesla, NTSB clash over Autopilot investigation","WASHINGTON, April 12 Tesla Inc lashed out at the National Transportation Safety Board on Thursday after the agency took the unusual step of removing the automaker as a party to its investigation of a fatal crash in March in which a Tesla vehicle's ""Autopilot"" system was in use."
2018-04-12,Auto industry lawyers warn automated driving hype will be a legal matter,NEW YORK Deadly crashes involving Tesla Inc  and Uber Technologies [UBER.UL] vehicles operating entirely or in part under automated systems have made a once-abstract problem very real for auto industry lawyers gathered at a recent conference.
2018-04-12,Auto industry lawyers warn automated driving hype will be a legal matter,"NEW YORK, April 12 Deadly crashes involving Tesla Inc and Uber Technologies  vehicles operating entirely or in part under automated systems have made a once-abstract problem very real for auto industry lawyers gathered at a recent conference."
2018-04-12,Tesla withdraws as party to NTSB 'Autopilot' crash investigation,"WASHINGTON, April 12 Tesla Inc said it is withdrawing as a formal party to the National Transportation Safety Board's probe into a fatal March 23 crash in California in which the semi-autonomous ""Autopilot"" driving system was in use."
2018-04-12,"Family of Tesla crash driver hires law firm, questions autopilot","The family of a driver killed in a Tesla car crash has hired law firm Minami Tamaki LLP to explore legal options, the law firm said on Wednesday, adding that the Autopilot feature in the electric carmaker's vehicle probably caused his death."
2018-04-12,"UPDATE 4-Family of Tesla crash driver hires law firm, questions autopilot","April 11 The family of a driver killed in a Tesla car crash has hired law firm Minami Tamaki LLP to explore legal options, the law firm said on Wednesday, adding that the Autopilot feature in the electric carmaker's vehicle probably caused his death."
2018-04-13,"BRIEF-Elon Musk in response to CBS report tweets - ""Yes, excessive automation at Tesla was a mistake""","* ""YES, EXCESSIVE AUTOMATION AT TESLA WAS A MISTAKE. TO BE PRECISE, MY MISTAKE. HUMANS ARE UNDERRATED"" Further company coverage:"
2018-04-13,"Tesla to be profitable in Q3, Q4 - Musk tweets",April 13 Silicon valley billionaire Elon Musk said on Friday his Tesla Inc company will not need to raise any money this year because the electric car maker will have positive cash flow and be profitable in the third and fourth quarter.
2018-04-13,BRIEF-Elon Musk Says Tesla Will Be Profitable & Cash Flow Positive In Q3 & Q4 - Tweet,* ELON MUSK SAYS TESLA WILL BE PROFITABLE & CASH FLOW POSITIVE IN Q3 & Q4 - TWEET Further company coverage:
2018-04-16,Tesla temporarily shuts down Model 3 production in Fremont,"April 16 Tesla Inc on Monday said it was having a planned downtime on the Model 3 production, after a BuzzFeed report said the carmaker had temporarily shut down Model 3 production in the company's Fremont, California, plant without warning."
2018-04-16,BRIEF-Tesla Is Temporarily Shutting Down Model 3 Production - Buzzfeed News,* TESLA IS TEMPORARILY SHUTTING DOWN MODEL 3 PRODUCTION - BUZZFEED NEWS Source : https://bzfd.it/2IWKeRe Further company coverage:
2018-04-16,BRIEF-Tesla Inc Comments On Article Published In Reveal,"* TESLA INC SAYS LAST YEAR, CO REDUCED INJURY RATE BY 25% - BLOG"
2018-04-17,"UPDATE 3-Tesla aiming to build 6,000 Model 3 cars per week by end-June -report","SAN FRANCISCO, April 17 Tesla Inc is aiming to ramp up production to 6,000 Model 3 cars per week by the end of June to reach its weekly goal of 5,000 and allow for a margin of error, automotive news website Electrek reported https://electrek.co/2018/04/17/tesla-model-3-production-goal-6000-units-per-week on Tuesday, citing a letter to employees from Chief Executive Elon Musk."
2018-04-17,Tesla production pause adds to Model 3 concerns,"Tesla Inc  shares fell as much as 2 percent in premarket trading on Tuesday, a temporary halt in production of its Model 3 sedan adding to nerves about the electric car maker's consistent failure to keep its promises on vehicle output. | Video"
2018-04-17,Tesla production pause adds to Model 3 concerns,"April 17 Tesla Inc shares fell as much as 2 percent in premarket trading on Tuesday, a temporary halt in production of its Model 3 sedan adding to nerves about the electric car maker's consistent failure to keep its promises on vehicle output."
